"","PIC","SITE","DEPTH","GROUP","LABEL","Live_Non_live","Count"
"15406","MKN9178","IUI_N","25","Substrate","RCTA","Non_live",1
"15407","MKN9178","IUI_N","25","Substrate","RCTA","Non_live",1
"15408","MKN9178","IUI_N","25","Substrate","Rock","Non_live",1
"15409","MKN9178","IUI_N","25","Substrate","Rock","Non_live",1
"15410","MKN9178","IUI_N","25","Substrate","Rock","Non_live",1
"15411","MKN9178","IUI_N","25","Substrate","Rock","Non_live",1
"15412","MKN9178","IUI_N","25","Substrate","Rock","Non_live",1
"15413","MKN9178","IUI_N","25","Substrate","Rock","Non_live",1
"15414","MKN9178","IUI_N","25","Substrate","Rubble","Non_live",1
"15415","MKN9178","IUI_N","25","Substrate","Rubble","Non_live",1
"15416","MKN9178","IUI_N","25","Substrate","Rubble","Non_live",1
"15417","MKN9178","IUI_N","25","Substrate","Rubble","Non_live",1
"15418","MKN9178","IUI_N","25","Substrate","Rubble","Non_live",1
"15419","MKN9178","IUI_N","25","Substrate","Sand","Non_live",1
"15420","MKN9178","IUI_N","25","Substrate","Sand","Non_live",1
"15421","MKN9178","IUI_N","25","Substrate","Sand","Non_live",1
"15422","MKN9178","IUI_N","25","Substrate","Sand","Non_live",1
"15423","MKN9178","IUI_N","25","Substrate","Sand","Non_live",1
"15424","MKN9178","IUI_N","25","Substrate","Sand","Non_live",1
"15425","MKN9179","IUI_N","25","Hard Coral","Acropora","Live",1
"15426","MKN9179","IUI_N","25","Hard Coral","Acropora","Live",1
"15427","MKN9179","IUI_N","25","Hard Coral","Acropora","Live",1
"15428","MKN9179","IUI_N","25","Hard Coral","Acropora","Live",1
"15429","MKN9179","IUI_N","25","Hard Coral","Acropora","Live",1
"15430","MKN9179","IUI_N","25","Hard Coral","Acropora","Live",1
"15431","MKN9179","IUI_N","25","Hard Coral","Acropora","Live",1
"15432","MKN9179","IUI_N","25","Hard Coral","Acropora","Live",1
"15433","MKN9179","IUI_N","25","Hard Coral","Goniastrea","Live",1
"15434","MKN9179","IUI_N","25","Hard Coral","HC","Live",1
"15435","MKN9179","IUI_N","25","Hard Coral","HC","Live",1
"15436","MKN9179","IUI_N","25","Hard Coral","HC_encr","Live",1
"15437","MKN9179","IUI_N","25","Hard Coral","HC_encr","Live",1
"15438","MKN9179","IUI_N","25","Hard Coral","HC_encr","Live",1
"15439","MKN9179","IUI_N","25","Hard Coral","HC_encr","Live",1
"15440","MKN9179","IUI_N","25","Hard Coral","HC_encr","Live",1
"15441","MKN9179","IUI_N","25","Hard Coral","HC_mas","Live",1
"15442","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15443","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15444","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15445","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15446","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15447","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15448","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15449","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15450","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15451","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15452","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15453","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15454","MKN9179","IUI_N","25","Hard Coral","Montipora","Live",1
"15455","MKN9179","IUI_N","25","Hard Coral","Porites","Live",1
"15456","MKN9179","IUI_N","25","Hard Coral","Porites","Live",1
"15457","MKN9179","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15458","MKN9179","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15459","MKN9179","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15460","MKN9179","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15461","MKN9179","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15462","MKN9179","IUI_N","25","CCA","CCA","Live",1
"15463","MKN9179","IUI_N","25","CCA","CCA","Live",1
"15464","MKN9179","IUI_N","25","CCA","CCA","Live",1
"15465","MKN9179","IUI_N","25","Other","Unknown","Non_live",1
"15466","MKN9179","IUI_N","25","Other","Unknown","Non_live",1
"15467","MKN9179","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15468","MKN9179","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15469","MKN9179","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15470","MKN9179","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15471","MKN9179","IUI_N","25","Substrate","RCTA","Non_live",1
"15472","MKN9179","IUI_N","25","Substrate","RCTA","Non_live",1
"15473","MKN9179","IUI_N","25","Substrate","RCTA","Non_live",1
"15474","MKN9179","IUI_N","25","Substrate","RCTA","Non_live",1
"15475","MKN9179","IUI_N","25","Substrate","RCTA","Non_live",1
"15476","MKN9179","IUI_N","25","Substrate","RCTA","Non_live",1
"15477","MKN9179","IUI_N","25","Substrate","Rock","Non_live",1
"15478","MKN9179","IUI_N","25","Substrate","Rock","Non_live",1
"15479","MKN9179","IUI_N","25","Substrate","Rock","Non_live",1
"15480","MKN9179","IUI_N","25","Substrate","Rubble","Non_live",1
"15481","MKN9179","IUI_N","25","Substrate","Rubble","Non_live",1
"15482","MKN9179","IUI_N","25","Substrate","Rubble","Non_live",1
"15483","MKN9179","IUI_N","25","Substrate","Rubble","Non_live",1
"15484","MKN9179","IUI_N","25","Substrate","Sand","Non_live",1
"15485","MKN9179","IUI_N","25","Substrate","Sand","Non_live",1
"15486","MKN9179","IUI_N","25","Substrate","Sand","Non_live",1
"15487","MKN9179","IUI_N","25","Substrate","Sand","Non_live",1
"15488","MKN9179","IUI_N","25","Substrate","Sand","Non_live",1
"15489","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15490","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15491","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15492","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15493","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15494","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15495","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15496","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15497","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15498","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15499","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15500","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15501","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15502","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15503","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15504","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15505","MKN9180","IUI_N","25","Hard Coral","Acropora","Live",1
"15506","MKN9180","IUI_N","25","Hard Coral","HC_encr","Live",1
"15507","MKN9180","IUI_N","25","Hard Coral","HC_encr","Live",1
"15508","MKN9180","IUI_N","25","Hard Coral","HC_encr","Live",1
"15509","MKN9180","IUI_N","25","Hard Coral","HC_encr","Live",1
"15510","MKN9180","IUI_N","25","Hard Coral","HC_encr","Live",1
"15511","MKN9180","IUI_N","25","Hard Coral","Montipora","Live",1
"15512","MKN9180","IUI_N","25","Hard Coral","Montipora","Live",1
"15513","MKN9180","IUI_N","25","Hard Coral","Montipora","Live",1
"15514","MKN9180","IUI_N","25","Hard Coral","Montipora","Live",1
"15515","MKN9180","IUI_N","25","Hard Coral","Montipora","Live",1
"15516","MKN9180","IUI_N","25","Hard Coral","Montipora","Live",1
"15517","MKN9180","IUI_N","25","Hard Coral","Montipora","Live",1
"15518","MKN9180","IUI_N","25","Hard Coral","Montipora","Live",1
"15519","MKN9180","IUI_N","25","Hard Coral","Montipora","Live",1
"15520","MKN9180","IUI_N","25","Hard Coral","Montipora","Live",1
"15521","MKN9180","IUI_N","25","Hard Coral","Montipora","Live",1
"15522","MKN9180","IUI_N","25","Hard Coral","Montipora","Live",1
"15523","MKN9180","IUI_N","25","Hard Coral","Stylophora","Live",1
"15524","MKN9180","IUI_N","25","Hard Coral","Stylophora","Live",1
"15525","MKN9180","IUI_N","25","Hard Coral","Stylophora","Live",1
"15526","MKN9180","IUI_N","25","Hard Coral","Stylophora","Live",1
"15527","MKN9180","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15528","MKN9180","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15529","MKN9180","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15530","MKN9180","IUI_N","25","Sponge","Spo_E","Live",1
"15531","MKN9180","IUI_N","25","CCA","CCA","Live",1
"15532","MKN9180","IUI_N","25","CCA","CCA","Live",1
"15533","MKN9180","IUI_N","25","CCA","CCA","Live",1
"15534","MKN9180","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15535","MKN9180","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15536","MKN9180","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15537","MKN9180","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15538","MKN9180","IUI_N","25","Substrate","RCTA","Non_live",1
"15539","MKN9180","IUI_N","25","Substrate","RCTA","Non_live",1
"15540","MKN9180","IUI_N","25","Substrate","RCTA","Non_live",1
"15541","MKN9180","IUI_N","25","Substrate","Rock","Non_live",1
"15542","MKN9180","IUI_N","25","Substrate","Rock","Non_live",1
"15543","MKN9180","IUI_N","25","Substrate","Rubble","Non_live",1
"15544","MKN9180","IUI_N","25","Substrate","Rubble","Non_live",1
"15545","MKN9180","IUI_N","25","Substrate","Rubble","Non_live",1
"15546","MKN9180","IUI_N","25","Substrate","Rubble","Non_live",1
"15547","MKN9180","IUI_N","25","Substrate","Rubble","Non_live",1
"15548","MKN9180","IUI_N","25","Substrate","Rubble","Non_live",1
"15549","MKN9180","IUI_N","25","Substrate","Rubble","Non_live",1
"15550","MKN9180","IUI_N","25","Substrate","Rubble","Non_live",1
"15551","MKN9180","IUI_N","25","Substrate","Rubble","Non_live",1
"15552","MKN9180","IUI_N","25","Substrate","Sand","Non_live",1
"15553","MKN9181","IUI_N","25","Hard Coral","Acropora","Live",1
"15554","MKN9181","IUI_N","25","Hard Coral","Acropora","Live",1
"15555","MKN9181","IUI_N","25","Hard Coral","Acropora","Live",1
"15556","MKN9181","IUI_N","25","Hard Coral","Acropora","Live",1
"15557","MKN9181","IUI_N","25","Hard Coral","Acropora","Live",1
"15558","MKN9181","IUI_N","25","Hard Coral","Acropora","Live",1
"15559","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15560","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15561","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15562","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15563","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15564","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15565","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15566","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15567","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15568","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15569","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15570","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15571","MKN9181","IUI_N","25","Hard Coral","Montipora","Live",1
"15572","MKN9181","IUI_N","25","Hard Coral","Porites","Live",1
"15573","MKN9181","IUI_N","25","Hard Coral","Porites","Live",1
"15574","MKN9181","IUI_N","25","Hard Coral","Stylophora","Live",1
"15575","MKN9181","IUI_N","25","Hard Coral","Stylophora","Live",1
"15576","MKN9181","IUI_N","25","Soft Coral","SC_Sclero","Live",1
"15577","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15578","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15579","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15580","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15581","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15582","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15583","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15584","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15585","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15586","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15587","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15588","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15589","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15590","MKN9181","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15591","MKN9181","IUI_N","25","CCA","CCA","Live",1
"15592","MKN9181","IUI_N","25","CCA","CCA","Live",1
"15593","MKN9181","IUI_N","25","CCA","CCA","Live",1
"15594","MKN9181","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15595","MKN9181","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15596","MKN9181","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15597","MKN9181","IUI_N","25","Substrate","RCTA","Non_live",1
"15598","MKN9181","IUI_N","25","Substrate","RCTA","Non_live",1
"15599","MKN9181","IUI_N","25","Substrate","RCTA","Non_live",1
"15600","MKN9181","IUI_N","25","Substrate","RCTA","Non_live",1
"15601","MKN9181","IUI_N","25","Substrate","RCTA","Non_live",1
"15602","MKN9181","IUI_N","25","Substrate","RCTA","Non_live",1
"15603","MKN9181","IUI_N","25","Substrate","RCTA","Non_live",1
"15604","MKN9181","IUI_N","25","Substrate","Rock","Non_live",1
"15605","MKN9181","IUI_N","25","Substrate","Rock","Non_live",1
"15606","MKN9181","IUI_N","25","Substrate","Rock","Non_live",1
"15607","MKN9181","IUI_N","25","Substrate","Rock","Non_live",1
"15608","MKN9181","IUI_N","25","Substrate","Rock","Non_live",1
"15609","MKN9181","IUI_N","25","Substrate","Rock","Non_live",1
"15610","MKN9181","IUI_N","25","Substrate","Rock","Non_live",1
"15611","MKN9181","IUI_N","25","Substrate","Rock","Non_live",1
"15612","MKN9181","IUI_N","25","Substrate","Rock","Non_live",1
"15613","MKN9181","IUI_N","25","Substrate","Rock","Non_live",1
"15614","MKN9181","IUI_N","25","Substrate","Rubble","Non_live",1
"15615","MKN9181","IUI_N","25","Substrate","Rubble","Non_live",1
"15616","MKN9181","IUI_N","25","Substrate","Sand","Non_live",1
"15617","MKN9182","IUI_N","25","Hard Coral","Acropora","Live",1
"15618","MKN9182","IUI_N","25","Hard Coral","Acropora","Live",1
"15619","MKN9182","IUI_N","25","Hard Coral","Acropora","Live",1
"15620","MKN9182","IUI_N","25","Hard Coral","Acropora","Live",1
"15621","MKN9182","IUI_N","25","Hard Coral","Acropora","Live",1
"15622","MKN9182","IUI_N","25","Hard Coral","Acropora","Live",1
"15623","MKN9182","IUI_N","25","Hard Coral","HC_bran","Live",1
"15624","MKN9182","IUI_N","25","Hard Coral","HC_encr","Live",1
"15625","MKN9182","IUI_N","25","Hard Coral","HC_encr","Live",1
"15626","MKN9182","IUI_N","25","Hard Coral","HC_encr","Live",1
"15627","MKN9182","IUI_N","25","Hard Coral","Monti_mean","Live",1
"15628","MKN9182","IUI_N","25","Hard Coral","Monti_mean","Live",1
"15629","MKN9182","IUI_N","25","Hard Coral","Monti_mean","Live",1
"15630","MKN9182","IUI_N","25","Hard Coral","Montipora","Live",1
"15631","MKN9182","IUI_N","25","Hard Coral","Montipora","Live",1
"15632","MKN9182","IUI_N","25","Hard Coral","Montipora","Live",1
"15633","MKN9182","IUI_N","25","Hard Coral","Montipora","Live",1
"15634","MKN9182","IUI_N","25","Hard Coral","Montipora","Live",1
"15635","MKN9182","IUI_N","25","Hard Coral","Montipora","Live",1
"15636","MKN9182","IUI_N","25","Hard Coral","Montipora","Live",1
"15637","MKN9182","IUI_N","25","Hard Coral","Montipora","Live",1
"15638","MKN9182","IUI_N","25","Hard Coral","Porites","Live",1
"15639","MKN9182","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15640","MKN9182","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15641","MKN9182","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15642","MKN9182","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15643","MKN9182","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15644","MKN9182","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15645","MKN9182","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15646","MKN9182","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15647","MKN9182","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15648","MKN9182","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15649","MKN9182","IUI_N","25","CCA","CCA","Live",1
"15650","MKN9182","IUI_N","25","CCA","CCA","Live",1
"15651","MKN9182","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15652","MKN9182","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15653","MKN9182","IUI_N","25","Substrate","RCTA","Non_live",1
"15654","MKN9182","IUI_N","25","Substrate","RCTA","Non_live",1
"15655","MKN9182","IUI_N","25","Substrate","RCTA","Non_live",1
"15656","MKN9182","IUI_N","25","Substrate","RCTA","Non_live",1
"15657","MKN9182","IUI_N","25","Substrate","RCTA","Non_live",1
"15658","MKN9182","IUI_N","25","Substrate","RCTA","Non_live",1
"15659","MKN9182","IUI_N","25","Substrate","RCTA","Non_live",1
"15660","MKN9182","IUI_N","25","Substrate","Rock","Non_live",1
"15661","MKN9182","IUI_N","25","Substrate","Rock","Non_live",1
"15662","MKN9182","IUI_N","25","Substrate","Rock","Non_live",1
"15663","MKN9182","IUI_N","25","Substrate","Rock","Non_live",1
"15664","MKN9182","IUI_N","25","Substrate","Rock","Non_live",1
"15665","MKN9182","IUI_N","25","Substrate","Rock","Non_live",1
"15666","MKN9182","IUI_N","25","Substrate","Rock","Non_live",1
"15667","MKN9182","IUI_N","25","Substrate","Rubble","Non_live",1
"15668","MKN9182","IUI_N","25","Substrate","Rubble","Non_live",1
"15669","MKN9182","IUI_N","25","Substrate","Rubble","Non_live",1
"15670","MKN9182","IUI_N","25","Substrate","Rubble","Non_live",1
"15671","MKN9182","IUI_N","25","Substrate","Rubble","Non_live",1
"15672","MKN9182","IUI_N","25","Substrate","Rubble","Non_live",1
"15673","MKN9182","IUI_N","25","Substrate","Rubble","Non_live",1
"15674","MKN9182","IUI_N","25","Substrate","Rubble","Non_live",1
"15675","MKN9182","IUI_N","25","Substrate","Sand","Non_live",1
"15676","MKN9182","IUI_N","25","Substrate","Sand","Non_live",1
"15677","MKN9182","IUI_N","25","Substrate","Sand","Non_live",1
"15678","MKN9182","IUI_N","25","Substrate","Sand","Non_live",1
"15679","MKN9182","IUI_N","25","Substrate","Sand","Non_live",1
"15680","MKN9182","IUI_N","25","Substrate","Sand","Non_live",1
"15681","MKN9183","IUI_N","25","Hard Coral","Acropora","Live",1
"15682","MKN9183","IUI_N","25","Hard Coral","Acropora","Live",1
"15683","MKN9183","IUI_N","25","Hard Coral","Acropora","Live",1
"15684","MKN9183","IUI_N","25","Hard Coral","Acropora","Live",1
"15685","MKN9183","IUI_N","25","Hard Coral","Favites","Live",1
"15686","MKN9183","IUI_N","25","Hard Coral","Goniastrea","Live",1
"15687","MKN9183","IUI_N","25","Hard Coral","Goniastrea","Live",1
"15688","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15689","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15690","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15691","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15692","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15693","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15694","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15695","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15696","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15697","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15698","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15699","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15700","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15701","MKN9183","IUI_N","25","Hard Coral","Montipora","Live",1
"15702","MKN9183","IUI_N","25","Hard Coral","Porites","Live",1
"15703","MKN9183","IUI_N","25","Hard Coral","Stylophora","Live",1
"15704","MKN9183","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15705","MKN9183","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15706","MKN9183","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15707","MKN9183","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15708","MKN9183","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15709","MKN9183","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15710","MKN9183","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15711","MKN9183","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15712","MKN9183","IUI_N","25","CCA","CCA","Live",1
"15713","MKN9183","IUI_N","25","CCA","CCA","Live",1
"15714","MKN9183","IUI_N","25","CCA","CCA","Live",1
"15715","MKN9183","IUI_N","25","CCA","CCA","Live",1
"15716","MKN9183","IUI_N","25","Other","Unknown","Non_live",1
"15717","MKN9183","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15718","MKN9183","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15719","MKN9183","IUI_N","25","Substrate","RCTA","Non_live",1
"15720","MKN9183","IUI_N","25","Substrate","RCTA","Non_live",1
"15721","MKN9183","IUI_N","25","Substrate","RCTA","Non_live",1
"15722","MKN9183","IUI_N","25","Substrate","Rock","Non_live",1
"15723","MKN9183","IUI_N","25","Substrate","Rock","Non_live",1
"15724","MKN9183","IUI_N","25","Substrate","Rubble","Non_live",1
"15725","MKN9183","IUI_N","25","Substrate","Rubble","Non_live",1
"15726","MKN9183","IUI_N","25","Substrate","Rubble","Non_live",1
"15727","MKN9183","IUI_N","25","Substrate","Rubble","Non_live",1
"15728","MKN9183","IUI_N","25","Substrate","Rubble","Non_live",1
"15729","MKN9183","IUI_N","25","Substrate","Rubble","Non_live",1
"15730","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15731","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15732","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15733","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15734","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15735","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15736","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15737","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15738","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15739","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15740","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15741","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15742","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15743","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15744","MKN9183","IUI_N","25","Substrate","Sand","Non_live",1
"15745","MKN9184","IUI_N","25","Hard Coral","Acropora","Live",1
"15746","MKN9184","IUI_N","25","Hard Coral","Acropora","Live",1
"15747","MKN9184","IUI_N","25","Hard Coral","Acropora","Live",1
"15748","MKN9184","IUI_N","25","Hard Coral","Acropora","Live",1
"15749","MKN9184","IUI_N","25","Hard Coral","Acropora","Live",1
"15750","MKN9184","IUI_N","25","Hard Coral","Acropora","Live",1
"15751","MKN9184","IUI_N","25","Hard Coral","Acropora","Live",1
"15752","MKN9184","IUI_N","25","Hard Coral","Astreopora","Live",1
"15753","MKN9184","IUI_N","25","Hard Coral","Echinopora","Live",1
"15754","MKN9184","IUI_N","25","Hard Coral","Echinopora","Live",1
"15755","MKN9184","IUI_N","25","Hard Coral","Echinopora","Live",1
"15756","MKN9184","IUI_N","25","Hard Coral","HC","Live",1
"15757","MKN9184","IUI_N","25","Hard Coral","HC","Live",1
"15758","MKN9184","IUI_N","25","Hard Coral","HC_plate","Live",1
"15759","MKN9184","IUI_N","25","Hard Coral","Lepto_yab","Live",1
"15760","MKN9184","IUI_N","25","Hard Coral","Lepto_yab","Live",1
"15761","MKN9184","IUI_N","25","Hard Coral","Montipora","Live",1
"15762","MKN9184","IUI_N","25","Hard Coral","Montipora","Live",1
"15763","MKN9184","IUI_N","25","Hard Coral","Montipora","Live",1
"15764","MKN9184","IUI_N","25","Hard Coral","Montipora","Live",1
"15765","MKN9184","IUI_N","25","Hard Coral","Montipora","Live",1
"15766","MKN9184","IUI_N","25","Hard Coral","Montipora","Live",1
"15767","MKN9184","IUI_N","25","Hard Coral","Montipora","Live",1
"15768","MKN9184","IUI_N","25","Hard Coral","Montipora","Live",1
"15769","MKN9184","IUI_N","25","Hard Coral","Montipora","Live",1
"15770","MKN9184","IUI_N","25","Hard Coral","Montipora","Live",1
"15771","MKN9184","IUI_N","25","Hard Coral","Porites","Live",1
"15772","MKN9184","IUI_N","25","Hard Coral","Porites","Live",1
"15773","MKN9184","IUI_N","25","Hard Coral","Porites","Live",1
"15774","MKN9184","IUI_N","25","Hard Coral","Porites","Live",1
"15775","MKN9184","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15776","MKN9184","IUI_N","25","Soft Coral","SC_Xeni","Live",1
"15777","MKN9184","IUI_N","25","Sponge","SP_Crella","Live",1
"15778","MKN9184","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15779","MKN9184","IUI_N","25","Substrate","Dead_coral","Non_live",1
"15780","MKN9184","IUI_N","25","Substrate","RCTA","Non_live",1
"15781","MKN9184","IUI_N","25","Substrate","RCTA","Non_live",1
"15782","MKN9184","IUI_N","25","Substrate","RCTA","Non_live",1
"15783","MKN9184","IUI_N","25","Substrate","RCTA","Non_live",1
"15784","MKN9184","IUI_N","25","Substrate","Rock","Non_live",1
"15785","MKN9184","IUI_N","25","Substrate","Rock","Non_live",1
"15786","MKN9184","IUI_N","25","Substrate","Rock","Non_live",1
"15787","MKN9184","IUI_N","25","Substrate","Rock","Non_live",1
"15788","MKN9184","IUI_N","25","Substrate","Rock","Non_live",1
"15789","MKN9184","IUI_N","25","Substrate","Rock","Non_live",1
"15790","MKN9184","IUI_N","25","Substrate","Rock","Non_live",1
"15791","MKN9184","IUI_N","25","Substrate","Rock","Non_live",1
"15792","MKN9184","IUI_N","25","Substrate","Rock","Non_live",1
"15793","MKN9184","IUI_N","25","Substrate","Rubble","Non_live",1
"15794","MKN9184","IUI_N","25","Substrate","Rubble","Non_live",1
"15795","MKN9184","IUI_N","25","Substrate","Rubble","Non_live",1
"15796","MKN9184","IUI_N","25","Substrate","Rubble","Non_live",1
"15797","MKN9184","IUI_N","25","Substrate","Sand","Non_live",1
"15798","MKN9184","IUI_N","25","Substrate","Sand","Non_live",1
"15799","MKN9184","IUI_N","25","Substrate","Sand","Non_live",1
"15800","MKN9184","IUI_N","25","Substrate","Sand","Non_live",1
"15801","MKN9184","IUI_N","25","Substrate","Sand","Non_live",1
"15802","MKN9184","IUI_N","25","Substrate","Sand","Non_live",1
