"","Coral","PIC","Prevalence","SITE","DEPTH","Site_Depth"
"7827","Psammocora","MKN9282",1,"JG","35","JG_35"
"7828","Sclerophyllia","MKN9282",0,"JG","35","JG_35"
"7829","Seriatopora","MKN9282",0,"JG","35","JG_35"
"7830","Siderastrea","MKN9282",0,"JG","35","JG_35"
"7831","Stylophora","MKN9282",1,"JG","35","JG_35"
"7832","Turbinaria","MKN9282",0,"JG","35","JG_35"
"7833","Acanthastrea","MKN9283",0,"JG","35","JG_35"
"7834","Acropora","MKN9283",2,"JG","35","JG_35"
"7835","Alveopora","MKN9283",0,"JG","35","JG_35"
"7836","Astrea","MKN9283",0,"JG","35","JG_35"
"7837","Astreopora","MKN9283",0,"JG","35","JG_35"
"7838","Blastomussa","MKN9283",0,"JG","35","JG_35"
"7839","Coscinaraea","MKN9283",0,"JG","35","JG_35"
"7840","Cynarina","MKN9283",0,"JG","35","JG_35"
"7841","Cyphastrea","MKN9283",0,"JG","35","JG_35"
"7842","Dipsastraea","MKN9283",2,"JG","35","JG_35"
"7843","Echinophyllia","MKN9283",0,"JG","35","JG_35"
"7844","Echinopora","MKN9283",0,"JG","35","JG_35"
"7845","Erythrastrea","MKN9283",0,"JG","35","JG_35"
"7846","Euphyllia","MKN9283",0,"JG","35","JG_35"
"7847","Favites","MKN9283",0,"JG","35","JG_35"
"7848","Fungia","MKN9283",0,"JG","35","JG_35"
"7849","Galaxea","MKN9283",0,"JG","35","JG_35"
"7850","Goniastrea","MKN9283",0,"JG","35","JG_35"
"7851","Goniopora","MKN9283",0,"JG","35","JG_35"
"7852","Gyrosmilia","MKN9283",0,"JG","35","JG_35"
"7853","HC","MKN9283",7,"JG","35","JG_35"
"7854","Hydnophora","MKN9283",0,"JG","35","JG_35"
"7855","Leptastrea","MKN9283",4,"JG","35","JG_35"
"7856","Leptoseris","MKN9283",0,"JG","35","JG_35"
"7857","Lobophyllia","MKN9283",0,"JG","35","JG_35"
"7858","Madracis","MKN9283",0,"JG","35","JG_35"
"7859","Merulina","MKN9283",0,"JG","35","JG_35"
"7860","Montipora","MKN9283",6,"JG","35","JG_35"
"7861","Mycedium","MKN9283",1,"JG","35","JG_35"
"7862","Oxypora","MKN9283",0,"JG","35","JG_35"
"7863","Pachyseris","MKN9283",0,"JG","35","JG_35"
"7864","Paramontastraea","MKN9283",1,"JG","35","JG_35"
"7865","Pavona","MKN9283",0,"JG","35","JG_35"
"7866","Platygyra","MKN9283",0,"JG","35","JG_35"
"7867","Plerogyra","MKN9283",0,"JG","35","JG_35"
"7868","Pocillopora","MKN9283",0,"JG","35","JG_35"
"7869","Podbacia","MKN9283",0,"JG","35","JG_35"
"7870","Porites","MKN9283",0,"JG","35","JG_35"
"7871","Psammocora","MKN9283",0,"JG","35","JG_35"
"7872","Sclerophyllia","MKN9283",0,"JG","35","JG_35"
"7873","Seriatopora","MKN9283",0,"JG","35","JG_35"
"7874","Siderastrea","MKN9283",0,"JG","35","JG_35"
"7875","Stylophora","MKN9283",1,"JG","35","JG_35"
"7876","Turbinaria","MKN9283",0,"JG","35","JG_35"
"7877","Acanthastrea","MKN9284",0,"JG","35","JG_35"
"7878","Acropora","MKN9284",3,"JG","35","JG_35"
"7879","Alveopora","MKN9284",0,"JG","35","JG_35"
"7880","Astrea","MKN9284",0,"JG","35","JG_35"
"7881","Astreopora","MKN9284",0,"JG","35","JG_35"
"7882","Blastomussa","MKN9284",0,"JG","35","JG_35"
"7883","Coscinaraea","MKN9284",0,"JG","35","JG_35"
"7884","Cynarina","MKN9284",0,"JG","35","JG_35"
"7885","Cyphastrea","MKN9284",0,"JG","35","JG_35"
"7886","Dipsastraea","MKN9284",0,"JG","35","JG_35"
"7887","Echinophyllia","MKN9284",0,"JG","35","JG_35"
"7888","Echinopora","MKN9284",0,"JG","35","JG_35"
"7889","Erythrastrea","MKN9284",0,"JG","35","JG_35"
"7890","Euphyllia","MKN9284",0,"JG","35","JG_35"
"7891","Favites","MKN9284",0,"JG","35","JG_35"
"7892","Fungia","MKN9284",0,"JG","35","JG_35"
"7893","Galaxea","MKN9284",0,"JG","35","JG_35"
"7894","Goniastrea","MKN9284",0,"JG","35","JG_35"
"7895","Goniopora","MKN9284",0,"JG","35","JG_35"
"7896","Gyrosmilia","MKN9284",0,"JG","35","JG_35"
"7897","HC","MKN9284",12,"JG","35","JG_35"
"7898","Hydnophora","MKN9284",0,"JG","35","JG_35"
"7899","Leptastrea","MKN9284",0,"JG","35","JG_35"
"7900","Leptoseris","MKN9284",4,"JG","35","JG_35"
"7901","Lobophyllia","MKN9284",0,"JG","35","JG_35"
"7902","Madracis","MKN9284",0,"JG","35","JG_35"
"7903","Merulina","MKN9284",0,"JG","35","JG_35"
"7904","Montipora","MKN9284",7,"JG","35","JG_35"
"7905","Mycedium","MKN9284",0,"JG","35","JG_35"
"7906","Oxypora","MKN9284",0,"JG","35","JG_35"
"7907","Pachyseris","MKN9284",0,"JG","35","JG_35"
"7908","Paramontastraea","MKN9284",0,"JG","35","JG_35"
"7909","Pavona","MKN9284",0,"JG","35","JG_35"
"7910","Platygyra","MKN9284",0,"JG","35","JG_35"
"7911","Plerogyra","MKN9284",0,"JG","35","JG_35"
"7912","Pocillopora","MKN9284",0,"JG","35","JG_35"
"7913","Podbacia","MKN9284",0,"JG","35","JG_35"
"7914","Porites","MKN9284",6,"JG","35","JG_35"
"7915","Psammocora","MKN9284",0,"JG","35","JG_35"
"7916","Sclerophyllia","MKN9284",0,"JG","35","JG_35"
"7917","Seriatopora","MKN9284",0,"JG","35","JG_35"
"7918","Siderastrea","MKN9284",0,"JG","35","JG_35"
"7919","Stylophora","MKN9284",0,"JG","35","JG_35"
"7920","Turbinaria","MKN9284",0,"JG","35","JG_35"
"7921","Acanthastrea","MKN9285",0,"JG","35","JG_35"
"7922","Acropora","MKN9285",3,"JG","35","JG_35"
"7923","Alveopora","MKN9285",0,"JG","35","JG_35"
"7924","Astrea","MKN9285",0,"JG","35","JG_35"
"7925","Astreopora","MKN9285",0,"JG","35","JG_35"
"7926","Blastomussa","MKN9285",0,"JG","35","JG_35"
"7927","Coscinaraea","MKN9285",0,"JG","35","JG_35"
"7928","Cynarina","MKN9285",0,"JG","35","JG_35"
"7929","Cyphastrea","MKN9285",0,"JG","35","JG_35"
"7930","Dipsastraea","MKN9285",0,"JG","35","JG_35"
"7931","Echinophyllia","MKN9285",0,"JG","35","JG_35"
"7932","Echinopora","MKN9285",0,"JG","35","JG_35"
"7933","Erythrastrea","MKN9285",0,"JG","35","JG_35"
"7934","Euphyllia","MKN9285",0,"JG","35","JG_35"
"7935","Favites","MKN9285",0,"JG","35","JG_35"
"7936","Fungia","MKN9285",0,"JG","35","JG_35"
"7937","Galaxea","MKN9285",0,"JG","35","JG_35"
"7938","Goniastrea","MKN9285",5,"JG","35","JG_35"
"7939","Goniopora","MKN9285",0,"JG","35","JG_35"
"7940","Gyrosmilia","MKN9285",0,"JG","35","JG_35"
"7941","HC","MKN9285",2,"JG","35","JG_35"
"7942","Hydnophora","MKN9285",0,"JG","35","JG_35"
"7943","Leptastrea","MKN9285",0,"JG","35","JG_35"
"7944","Leptoseris","MKN9285",3,"JG","35","JG_35"
"7945","Lobophyllia","MKN9285",0,"JG","35","JG_35"
"7946","Madracis","MKN9285",0,"JG","35","JG_35"
"7947","Merulina","MKN9285",0,"JG","35","JG_35"
"7948","Montipora","MKN9285",18,"JG","35","JG_35"
"7949","Mycedium","MKN9285",0,"JG","35","JG_35"
"7950","Oxypora","MKN9285",0,"JG","35","JG_35"
"7951","Pachyseris","MKN9285",0,"JG","35","JG_35"
"7952","Paramontastraea","MKN9285",0,"JG","35","JG_35"
"7953","Pavona","MKN9285",0,"JG","35","JG_35"
"7954","Platygyra","MKN9285",0,"JG","35","JG_35"
"7955","Plerogyra","MKN9285",0,"JG","35","JG_35"
"7956","Pocillopora","MKN9285",0,"JG","35","JG_35"
"7957","Podbacia","MKN9285",0,"JG","35","JG_35"
"7958","Porites","MKN9285",5,"JG","35","JG_35"
"7959","Psammocora","MKN9285",0,"JG","35","JG_35"
"7960","Sclerophyllia","MKN9285",0,"JG","35","JG_35"
"7961","Seriatopora","MKN9285",0,"JG","35","JG_35"
"7962","Siderastrea","MKN9285",0,"JG","35","JG_35"
"7963","Stylophora","MKN9285",1,"JG","35","JG_35"
"7964","Turbinaria","MKN9285",0,"JG","35","JG_35"
"7965","Acanthastrea","MKN9286",0,"JG","35","JG_35"
"7966","Acropora","MKN9286",3,"JG","35","JG_35"
"7967","Alveopora","MKN9286",0,"JG","35","JG_35"
"7968","Astrea","MKN9286",0,"JG","35","JG_35"
"7969","Astreopora","MKN9286",0,"JG","35","JG_35"
"7970","Blastomussa","MKN9286",0,"JG","35","JG_35"
"7971","Coscinaraea","MKN9286",0,"JG","35","JG_35"
"7972","Cynarina","MKN9286",0,"JG","35","JG_35"
"7973","Cyphastrea","MKN9286",0,"JG","35","JG_35"
"7974","Dipsastraea","MKN9286",0,"JG","35","JG_35"
"7975","Echinophyllia","MKN9286",0,"JG","35","JG_35"
"7976","Echinopora","MKN9286",0,"JG","35","JG_35"
"7977","Erythrastrea","MKN9286",0,"JG","35","JG_35"
"7978","Euphyllia","MKN9286",0,"JG","35","JG_35"
"7979","Favites","MKN9286",3,"JG","35","JG_35"
"7980","Fungia","MKN9286",0,"JG","35","JG_35"
"7981","Galaxea","MKN9286",0,"JG","35","JG_35"
"7982","Goniastrea","MKN9286",0,"JG","35","JG_35"
"7983","Goniopora","MKN9286",0,"JG","35","JG_35"
"7984","Gyrosmilia","MKN9286",0,"JG","35","JG_35"
"7985","HC","MKN9286",8,"JG","35","JG_35"
"7986","Hydnophora","MKN9286",0,"JG","35","JG_35"
"7987","Leptastrea","MKN9286",1,"JG","35","JG_35"
"7988","Leptoseris","MKN9286",1,"JG","35","JG_35"
"7989","Lobophyllia","MKN9286",0,"JG","35","JG_35"
"7990","Madracis","MKN9286",0,"JG","35","JG_35"
"7991","Merulina","MKN9286",0,"JG","35","JG_35"
"7992","Montipora","MKN9286",10,"JG","35","JG_35"
"7993","Mycedium","MKN9286",0,"JG","35","JG_35"
"7994","Oxypora","MKN9286",0,"JG","35","JG_35"
"7995","Pachyseris","MKN9286",0,"JG","35","JG_35"
"7996","Paramontastraea","MKN9286",0,"JG","35","JG_35"
"7997","Pavona","MKN9286",0,"JG","35","JG_35"
"7998","Platygyra","MKN9286",0,"JG","35","JG_35"
"7999","Plerogyra","MKN9286",0,"JG","35","JG_35"
"8000","Pocillopora","MKN9286",0,"JG","35","JG_35"
"8001","Podbacia","MKN9286",0,"JG","35","JG_35"
"8002","Porites","MKN9286",4,"JG","35","JG_35"
"8003","Psammocora","MKN9286",1,"JG","35","JG_35"
"8004","Sclerophyllia","MKN9286",0,"JG","35","JG_35"
"8005","Seriatopora","MKN9286",0,"JG","35","JG_35"
"8006","Siderastrea","MKN9286",0,"JG","35","JG_35"
"8007","Stylophora","MKN9286",0,"JG","35","JG_35"
"8008","Turbinaria","MKN9286",0,"JG","35","JG_35"
"8009","Acanthastrea","MKN9287",0,"JG","35","JG_35"
"8010","Acropora","MKN9287",6,"JG","35","JG_35"
"8011","Alveopora","MKN9287",0,"JG","35","JG_35"
"8012","Astrea","MKN9287",0,"JG","35","JG_35"
"8013","Astreopora","MKN9287",1,"JG","35","JG_35"
"8014","Blastomussa","MKN9287",0,"JG","35","JG_35"
"8015","Coscinaraea","MKN9287",0,"JG","35","JG_35"
"8016","Cynarina","MKN9287",0,"JG","35","JG_35"
"8017","Cyphastrea","MKN9287",0,"JG","35","JG_35"
"8018","Dipsastraea","MKN9287",0,"JG","35","JG_35"
"8019","Echinophyllia","MKN9287",0,"JG","35","JG_35"
"8020","Echinopora","MKN9287",2,"JG","35","JG_35"
"8021","Erythrastrea","MKN9287",0,"JG","35","JG_35"
"8022","Euphyllia","MKN9287",0,"JG","35","JG_35"
"8023","Favites","MKN9287",1,"JG","35","JG_35"
"8024","Fungia","MKN9287",0,"JG","35","JG_35"
"8025","Galaxea","MKN9287",0,"JG","35","JG_35"
"8026","Goniastrea","MKN9287",0,"JG","35","JG_35"
"8027","Goniopora","MKN9287",0,"JG","35","JG_35"
"8028","Gyrosmilia","MKN9287",0,"JG","35","JG_35"
"8029","HC","MKN9287",12,"JG","35","JG_35"
"8030","Hydnophora","MKN9287",0,"JG","35","JG_35"
"8031","Leptastrea","MKN9287",0,"JG","35","JG_35"
"8032","Leptoseris","MKN9287",2,"JG","35","JG_35"
"8033","Lobophyllia","MKN9287",0,"JG","35","JG_35"
"8034","Madracis","MKN9287",0,"JG","35","JG_35"
"8035","Merulina","MKN9287",0,"JG","35","JG_35"
"8036","Montipora","MKN9287",20,"JG","35","JG_35"
"8037","Mycedium","MKN9287",0,"JG","35","JG_35"
"8038","Oxypora","MKN9287",0,"JG","35","JG_35"
"8039","Pachyseris","MKN9287",0,"JG","35","JG_35"
"8040","Paramontastraea","MKN9287",0,"JG","35","JG_35"
"8041","Pavona","MKN9287",0,"JG","35","JG_35"
"8042","Platygyra","MKN9287",0,"JG","35","JG_35"
"8043","Plerogyra","MKN9287",0,"JG","35","JG_35"
"8044","Pocillopora","MKN9287",0,"JG","35","JG_35"
"8045","Podbacia","MKN9287",0,"JG","35","JG_35"
"8046","Porites","MKN9287",2,"JG","35","JG_35"
"8047","Psammocora","MKN9287",0,"JG","35","JG_35"
"8048","Sclerophyllia","MKN9287",0,"JG","35","JG_35"
"8049","Seriatopora","MKN9287",0,"JG","35","JG_35"
"8050","Siderastrea","MKN9287",0,"JG","35","JG_35"
"8051","Stylophora","MKN9287",0,"JG","35","JG_35"
"8052","Turbinaria","MKN9287",0,"JG","35","JG_35"
"8053","Acanthastrea","MKN9290",0,"JG","35","JG_35"
"8054","Acropora","MKN9290",2,"JG","35","JG_35"
"8055","Alveopora","MKN9290",0,"JG","35","JG_35"
"8056","Astrea","MKN9290",0,"JG","35","JG_35"
"8057","Astreopora","MKN9290",0,"JG","35","JG_35"
"8058","Blastomussa","MKN9290",0,"JG","35","JG_35"
"8059","Coscinaraea","MKN9290",0,"JG","35","JG_35"
"8060","Cynarina","MKN9290",0,"JG","35","JG_35"
"8061","Cyphastrea","MKN9290",0,"JG","35","JG_35"
"8062","Dipsastraea","MKN9290",0,"JG","35","JG_35"
"8063","Echinophyllia","MKN9290",0,"JG","35","JG_35"
"8064","Echinopora","MKN9290",4,"JG","35","JG_35"
"8065","Erythrastrea","MKN9290",0,"JG","35","JG_35"
"8066","Euphyllia","MKN9290",0,"JG","35","JG_35"
"8067","Favites","MKN9290",0,"JG","35","JG_35"
"8068","Fungia","MKN9290",0,"JG","35","JG_35"
"8069","Galaxea","MKN9290",0,"JG","35","JG_35"
"8070","Goniastrea","MKN9290",0,"JG","35","JG_35"
"8071","Goniopora","MKN9290",0,"JG","35","JG_35"
"8072","Gyrosmilia","MKN9290",0,"JG","35","JG_35"
"8073","HC","MKN9290",3,"JG","35","JG_35"
"8074","Hydnophora","MKN9290",0,"JG","35","JG_35"
"8075","Leptastrea","MKN9290",0,"JG","35","JG_35"
"8076","Leptoseris","MKN9290",0,"JG","35","JG_35"
"8077","Lobophyllia","MKN9290",0,"JG","35","JG_35"
"8078","Madracis","MKN9290",0,"JG","35","JG_35"
"8079","Merulina","MKN9290",0,"JG","35","JG_35"
"8080","Montipora","MKN9290",19,"JG","35","JG_35"
"8081","Mycedium","MKN9290",3,"JG","35","JG_35"
"8082","Oxypora","MKN9290",0,"JG","35","JG_35"
"8083","Pachyseris","MKN9290",0,"JG","35","JG_35"
"8084","Paramontastraea","MKN9290",0,"JG","35","JG_35"
"8085","Pavona","MKN9290",0,"JG","35","JG_35"
"8086","Platygyra","MKN9290",0,"JG","35","JG_35"
"8087","Plerogyra","MKN9290",0,"JG","35","JG_35"
"8088","Pocillopora","MKN9290",0,"JG","35","JG_35"
"8089","Podbacia","MKN9290",0,"JG","35","JG_35"
"8090","Porites","MKN9290",1,"JG","35","JG_35"
"8091","Psammocora","MKN9290",1,"JG","35","JG_35"
"8092","Sclerophyllia","MKN9290",0,"JG","35","JG_35"
"8093","Seriatopora","MKN9290",0,"JG","35","JG_35"
"8094","Siderastrea","MKN9290",0,"JG","35","JG_35"
"8095","Stylophora","MKN9290",0,"JG","35","JG_35"
"8096","Turbinaria","MKN9290",0,"JG","35","JG_35"
"8097","Acanthastrea","MKN9291",0,"JG","35","JG_35"
"8098","Acropora","MKN9291",3,"JG","35","JG_35"
"8099","Alveopora","MKN9291",0,"JG","35","JG_35"
"8100","Astrea","MKN9291",0,"JG","35","JG_35"
"8101","Astreopora","MKN9291",0,"JG","35","JG_35"
"8102","Blastomussa","MKN9291",0,"JG","35","JG_35"
"8103","Coscinaraea","MKN9291",0,"JG","35","JG_35"
"8104","Cynarina","MKN9291",0,"JG","35","JG_35"
"8105","Cyphastrea","MKN9291",0,"JG","35","JG_35"
"8106","Dipsastraea","MKN9291",0,"JG","35","JG_35"
"8107","Echinophyllia","MKN9291",0,"JG","35","JG_35"
"8108","Echinopora","MKN9291",3,"JG","35","JG_35"
"8109","Erythrastrea","MKN9291",0,"JG","35","JG_35"
"8110","Euphyllia","MKN9291",0,"JG","35","JG_35"
"8111","Favites","MKN9291",0,"JG","35","JG_35"
"8112","Fungia","MKN9291",0,"JG","35","JG_35"
"8113","Galaxea","MKN9291",0,"JG","35","JG_35"
"8114","Goniastrea","MKN9291",7,"JG","35","JG_35"
"8115","Goniopora","MKN9291",0,"JG","35","JG_35"
"8116","Gyrosmilia","MKN9291",0,"JG","35","JG_35"
"8117","HC","MKN9291",7,"JG","35","JG_35"
"8118","Hydnophora","MKN9291",0,"JG","35","JG_35"
"8119","Leptastrea","MKN9291",0,"JG","35","JG_35"
"8120","Leptoseris","MKN9291",0,"JG","35","JG_35"
"8121","Lobophyllia","MKN9291",6,"JG","35","JG_35"
"8122","Madracis","MKN9291",0,"JG","35","JG_35"
"8123","Merulina","MKN9291",0,"JG","35","JG_35"
"8124","Montipora","MKN9291",0,"JG","35","JG_35"
"8125","Mycedium","MKN9291",0,"JG","35","JG_35"
"8126","Oxypora","MKN9291",0,"JG","35","JG_35"
"8127","Pachyseris","MKN9291",0,"JG","35","JG_35"
"8128","Paramontastraea","MKN9291",0,"JG","35","JG_35"
"8129","Pavona","MKN9291",0,"JG","35","JG_35"
"8130","Platygyra","MKN9291",0,"JG","35","JG_35"
"8131","Plerogyra","MKN9291",0,"JG","35","JG_35"
"8132","Pocillopora","MKN9291",0,"JG","35","JG_35"
"8133","Podbacia","MKN9291",4,"JG","35","JG_35"
"8134","Porites","MKN9291",1,"JG","35","JG_35"
"8135","Psammocora","MKN9291",0,"JG","35","JG_35"
"8136","Sclerophyllia","MKN9291",0,"JG","35","JG_35"
"8137","Seriatopora","MKN9291",0,"JG","35","JG_35"
"8138","Siderastrea","MKN9291",0,"JG","35","JG_35"
"8139","Stylophora","MKN9291",1,"JG","35","JG_35"
"8140","Turbinaria","MKN9291",0,"JG","35","JG_35"
"8141","Acanthastrea","MKN9292",0,"JG","35","JG_35"
"8142","Acropora","MKN9292",1,"JG","35","JG_35"
"8143","Alveopora","MKN9292",0,"JG","35","JG_35"
"8144","Astrea","MKN9292",0,"JG","35","JG_35"
"8145","Astreopora","MKN9292",0,"JG","35","JG_35"
"8146","Blastomussa","MKN9292",0,"JG","35","JG_35"
"8147","Coscinaraea","MKN9292",0,"JG","35","JG_35"
"8148","Cynarina","MKN9292",0,"JG","35","JG_35"
"8149","Cyphastrea","MKN9292",0,"JG","35","JG_35"
"8150","Dipsastraea","MKN9292",0,"JG","35","JG_35"
"8151","Echinophyllia","MKN9292",2,"JG","35","JG_35"
"8152","Echinopora","MKN9292",2,"JG","35","JG_35"
"8153","Erythrastrea","MKN9292",0,"JG","35","JG_35"
"8154","Euphyllia","MKN9292",0,"JG","35","JG_35"
"8155","Favites","MKN9292",2,"JG","35","JG_35"
"8156","Fungia","MKN9292",0,"JG","35","JG_35"
"8157","Galaxea","MKN9292",0,"JG","35","JG_35"
"8158","Goniastrea","MKN9292",7,"JG","35","JG_35"
"8159","Goniopora","MKN9292",0,"JG","35","JG_35"
"8160","Gyrosmilia","MKN9292",0,"JG","35","JG_35"
"8161","HC","MKN9292",8,"JG","35","JG_35"
"8162","Hydnophora","MKN9292",0,"JG","35","JG_35"
"8163","Leptastrea","MKN9292",0,"JG","35","JG_35"
"8164","Leptoseris","MKN9292",2,"JG","35","JG_35"
"8165","Lobophyllia","MKN9292",0,"JG","35","JG_35"
"8166","Madracis","MKN9292",0,"JG","35","JG_35"
"8167","Merulina","MKN9292",0,"JG","35","JG_35"
"8168","Montipora","MKN9292",4,"JG","35","JG_35"
"8169","Mycedium","MKN9292",1,"JG","35","JG_35"
"8170","Oxypora","MKN9292",0,"JG","35","JG_35"
"8171","Pachyseris","MKN9292",0,"JG","35","JG_35"
"8172","Paramontastraea","MKN9292",0,"JG","35","JG_35"
"8173","Pavona","MKN9292",0,"JG","35","JG_35"
"8174","Platygyra","MKN9292",0,"JG","35","JG_35"
"8175","Plerogyra","MKN9292",0,"JG","35","JG_35"
"8176","Pocillopora","MKN9292",0,"JG","35","JG_35"
"8177","Podbacia","MKN9292",0,"JG","35","JG_35"
"8178","Porites","MKN9292",3,"JG","35","JG_35"
"8179","Psammocora","MKN9292",1,"JG","35","JG_35"
"8180","Sclerophyllia","MKN9292",0,"JG","35","JG_35"
"8181","Seriatopora","MKN9292",0,"JG","35","JG_35"
"8182","Siderastrea","MKN9292",0,"JG","35","JG_35"
"8183","Stylophora","MKN9292",0,"JG","35","JG_35"
"8184","Turbinaria","MKN9292",0,"JG","35","JG_35"
"8185","Acanthastrea","MKN9293",0,"JG","35","JG_35"
"8186","Acropora","MKN9293",2,"JG","35","JG_35"
"8187","Alveopora","MKN9293",0,"JG","35","JG_35"
"8188","Astrea","MKN9293",0,"JG","35","JG_35"
"8189","Astreopora","MKN9293",0,"JG","35","JG_35"
"8190","Blastomussa","MKN9293",0,"JG","35","JG_35"
"8191","Coscinaraea","MKN9293",0,"JG","35","JG_35"
"8192","Cynarina","MKN9293",0,"JG","35","JG_35"
"8193","Cyphastrea","MKN9293",0,"JG","35","JG_35"
"8194","Dipsastraea","MKN9293",0,"JG","35","JG_35"
"8195","Echinophyllia","MKN9293",0,"JG","35","JG_35"
"8196","Echinopora","MKN9293",15,"JG","35","JG_35"
"8197","Erythrastrea","MKN9293",0,"JG","35","JG_35"
"8198","Euphyllia","MKN9293",0,"JG","35","JG_35"
"8199","Favites","MKN9293",0,"JG","35","JG_35"
"8200","Fungia","MKN9293",0,"JG","35","JG_35"
"8201","Galaxea","MKN9293",0,"JG","35","JG_35"
"8202","Goniastrea","MKN9293",5,"JG","35","JG_35"
"8203","Goniopora","MKN9293",0,"JG","35","JG_35"
"8204","Gyrosmilia","MKN9293",0,"JG","35","JG_35"
"8205","HC","MKN9293",3,"JG","35","JG_35"
"8206","Hydnophora","MKN9293",0,"JG","35","JG_35"
"8207","Leptastrea","MKN9293",0,"JG","35","JG_35"
"8208","Leptoseris","MKN9293",0,"JG","35","JG_35"
"8209","Lobophyllia","MKN9293",0,"JG","35","JG_35"
"8210","Madracis","MKN9293",0,"JG","35","JG_35"
"8211","Merulina","MKN9293",0,"JG","35","JG_35"
"8212","Montipora","MKN9293",5,"JG","35","JG_35"
"8213","Mycedium","MKN9293",0,"JG","35","JG_35"
"8214","Oxypora","MKN9293",0,"JG","35","JG_35"
"8215","Pachyseris","MKN9293",0,"JG","35","JG_35"
"8216","Paramontastraea","MKN9293",1,"JG","35","JG_35"
"8217","Pavona","MKN9293",0,"JG","35","JG_35"
"8218","Platygyra","MKN9293",0,"JG","35","JG_35"
"8219","Plerogyra","MKN9293",0,"JG","35","JG_35"
"8220","Pocillopora","MKN9293",0,"JG","35","JG_35"
"8221","Podbacia","MKN9293",1,"JG","35","JG_35"
"8222","Porites","MKN9293",3,"JG","35","JG_35"
"8223","Psammocora","MKN9293",0,"JG","35","JG_35"
"8224","Sclerophyllia","MKN9293",0,"JG","35","JG_35"
"8225","Seriatopora","MKN9293",0,"JG","35","JG_35"
"8226","Siderastrea","MKN9293",0,"JG","35","JG_35"
"8227","Stylophora","MKN9293",0,"JG","35","JG_35"
"8228","Turbinaria","MKN9293",0,"JG","35","JG_35"
"8229","Acanthastrea","MKN9294",0,"JG","35","JG_35"
"8230","Acropora","MKN9294",1,"JG","35","JG_35"
"8231","Alveopora","MKN9294",0,"JG","35","JG_35"
"8232","Astrea","MKN9294",0,"JG","35","JG_35"
"8233","Astreopora","MKN9294",0,"JG","35","JG_35"
"8234","Blastomussa","MKN9294",0,"JG","35","JG_35"
"8235","Coscinaraea","MKN9294",0,"JG","35","JG_35"
"8236","Cynarina","MKN9294",0,"JG","35","JG_35"
"8237","Cyphastrea","MKN9294",0,"JG","35","JG_35"
"8238","Dipsastraea","MKN9294",0,"JG","35","JG_35"
"8239","Echinophyllia","MKN9294",1,"JG","35","JG_35"
"8240","Echinopora","MKN9294",3,"JG","35","JG_35"
"8241","Erythrastrea","MKN9294",0,"JG","35","JG_35"
"8242","Euphyllia","MKN9294",0,"JG","35","JG_35"
"8243","Favites","MKN9294",0,"JG","35","JG_35"
"8244","Fungia","MKN9294",0,"JG","35","JG_35"
"8245","Galaxea","MKN9294",0,"JG","35","JG_35"
"8246","Goniastrea","MKN9294",0,"JG","35","JG_35"
"8247","Goniopora","MKN9294",0,"JG","35","JG_35"
"8248","Gyrosmilia","MKN9294",0,"JG","35","JG_35"
"8249","HC","MKN9294",12,"JG","35","JG_35"
"8250","Hydnophora","MKN9294",0,"JG","35","JG_35"
"8251","Leptastrea","MKN9294",0,"JG","35","JG_35"
"8252","Leptoseris","MKN9294",0,"JG","35","JG_35"
"8253","Lobophyllia","MKN9294",0,"JG","35","JG_35"
"8254","Madracis","MKN9294",0,"JG","35","JG_35"
"8255","Merulina","MKN9294",0,"JG","35","JG_35"
"8256","Montipora","MKN9294",6,"JG","35","JG_35"
"8257","Mycedium","MKN9294",6,"JG","35","JG_35"
"8258","Oxypora","MKN9294",0,"JG","35","JG_35"
"8259","Pachyseris","MKN9294",0,"JG","35","JG_35"
"8260","Paramontastraea","MKN9294",0,"JG","35","JG_35"
"8261","Pavona","MKN9294",0,"JG","35","JG_35"
"8262","Platygyra","MKN9294",0,"JG","35","JG_35"
"8263","Plerogyra","MKN9294",0,"JG","35","JG_35"
"8264","Pocillopora","MKN9294",0,"JG","35","JG_35"
"8265","Podbacia","MKN9294",0,"JG","35","JG_35"
"8266","Porites","MKN9294",3,"JG","35","JG_35"
"8267","Psammocora","MKN9294",0,"JG","35","JG_35"
"8268","Sclerophyllia","MKN9294",0,"JG","35","JG_35"
"8269","Seriatopora","MKN9294",0,"JG","35","JG_35"
"8270","Siderastrea","MKN9294",0,"JG","35","JG_35"
"8271","Stylophora","MKN9294",0,"JG","35","JG_35"
"8272","Turbinaria","MKN9294",0,"JG","35","JG_35"
"8273","Acanthastrea","MKN9296",0,"JG","35","JG_35"
"8274","Acropora","MKN9296",1,"JG","35","JG_35"
"8275","Alveopora","MKN9296",0,"JG","35","JG_35"
"8276","Astrea","MKN9296",0,"JG","35","JG_35"
"8277","Astreopora","MKN9296",0,"JG","35","JG_35"
"8278","Blastomussa","MKN9296",0,"JG","35","JG_35"
"8279","Coscinaraea","MKN9296",0,"JG","35","JG_35"
"8280","Cynarina","MKN9296",0,"JG","35","JG_35"
"8281","Cyphastrea","MKN9296",0,"JG","35","JG_35"
"8282","Dipsastraea","MKN9296",0,"JG","35","JG_35"
"8283","Echinophyllia","MKN9296",0,"JG","35","JG_35"
"8284","Echinopora","MKN9296",1,"JG","35","JG_35"
