PIC,SITE,DEPTH,GROUP,LABEL,Live_Non_live,Count
MKN9325,JG,25,Hard Coral,Acropora,Live,1
MKN9325,JG,25,Hard Coral,Acropora,Live,1
MKN9325,JG,25,Hard Coral,Acropora,Live,1
MKN9325,JG,25,Hard Coral,Echinopora,Live,1
MKN9325,JG,25,Hard Coral,Echinopora,Live,1
MKN9325,JG,25,Hard Coral,Echinopora,Live,1
MKN9325,JG,25,Hard Coral,Echinopora,Live,1
MKN9325,JG,25,Hard Coral,Fungia,Live,1
MKN9325,JG,25,Hard Coral,HC_encr,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Montipora,Live,1
MKN9325,JG,25,Hard Coral,Para_peres,Live,1
MKN9325,JG,25,Hard Coral,Porites,Live,1
MKN9325,JG,25,Hard Coral,Porites,Live,1
MKN9325,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9325,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9325,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9325,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9325,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9325,JG,25,Sponge,SP_Crella,Live,1
MKN9325,JG,25,Sponge,SP_Crella,Live,1
MKN9325,JG,25,Sponge,Spo_mass,Live,1
MKN9325,JG,25,Other,Unknown,Non_live,1
MKN9325,JG,25,Other,Unknown,Non_live,1
MKN9325,JG,25,Substrate,Dead_coral,Non_live,1
MKN9325,JG,25,Substrate,RCTA,Non_live,1
MKN9325,JG,25,Substrate,RCTA,Non_live,1
MKN9325,JG,25,Substrate,RCTA,Non_live,1
MKN9325,JG,25,Substrate,RCTA,Non_live,1
MKN9325,JG,25,Substrate,RCTA,Non_live,1
MKN9325,JG,25,Substrate,Rock,Non_live,1
MKN9325,JG,25,Substrate,Rock,Non_live,1
MKN9325,JG,25,Substrate,Rubble,Non_live,1
MKN9325,JG,25,Substrate,Sand,Non_live,1
MKN9325,JG,25,Substrate,Sand,Non_live,1
MKN9325,JG,25,Substrate,Sand,Non_live,1
MKN9325,JG,25,Substrate,Sand,Non_live,1
MKN9325,JG,25,Substrate,Sand,Non_live,1
MKN9326,JG,25,Hard Coral,Acropora,Live,1
MKN9326,JG,25,Hard Coral,Acropora,Live,1
MKN9326,JG,25,Hard Coral,Acropora,Live,1
MKN9326,JG,25,Hard Coral,Acropora,Live,1
MKN9326,JG,25,Hard Coral,Acropora,Live,1
MKN9326,JG,25,Hard Coral,Acropora,Live,1
MKN9326,JG,25,Hard Coral,Acropora,Live,1
MKN9326,JG,25,Hard Coral,Echinopora,Live,1
MKN9326,JG,25,Hard Coral,Echinopora,Live,1
MKN9326,JG,25,Hard Coral,Echinopora,Live,1
MKN9326,JG,25,Hard Coral,Echinopora,Live,1
MKN9326,JG,25,Hard Coral,Echinopora,Live,1
MKN9326,JG,25,Hard Coral,Echinopora,Live,1
MKN9326,JG,25,Hard Coral,Echinopora,Live,1
MKN9326,JG,25,Hard Coral,Echinopora,Live,1
MKN9326,JG,25,Hard Coral,Echinopora,Live,1
MKN9326,JG,25,Hard Coral,Goniastrea,Live,1
MKN9326,JG,25,Hard Coral,Goniastrea,Live,1
MKN9326,JG,25,Hard Coral,Goniastrea,Live,1
MKN9326,JG,25,Hard Coral,HC,Live,1
MKN9326,JG,25,Hard Coral,HC,Live,1
MKN9326,JG,25,Hard Coral,HC_encr,Live,1
MKN9326,JG,25,Hard Coral,HC_encr,Live,1
MKN9326,JG,25,Hard Coral,Montipora,Live,1
MKN9326,JG,25,Hard Coral,Montipora,Live,1
MKN9326,JG,25,Hard Coral,Montipora,Live,1
MKN9326,JG,25,Hard Coral,Montipora,Live,1
MKN9326,JG,25,Hard Coral,Montipora,Live,1
MKN9326,JG,25,Hard Coral,Montipora,Live,1
MKN9326,JG,25,Hard Coral,Montipora,Live,1
MKN9326,JG,25,Hard Coral,Montipora,Live,1
MKN9326,JG,25,Hard Coral,Montipora,Live,1
MKN9326,JG,25,Hard Coral,Montipora,Live,1
MKN9326,JG,25,Hard Coral,Montipora,Live,1
MKN9326,JG,25,Hard Coral,Myc,Live,1
MKN9326,JG,25,Hard Coral,Stylophora,Live,1
MKN9326,JG,25,Soft Coral,SC,Live,1
MKN9326,JG,25,Soft Coral,SC_Sclero,Live,1
MKN9326,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9326,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9326,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9326,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9326,JG,25,Sponge,Spo_mass,Live,1
MKN9326,JG,25,Sponge,Sponge,Live,1
MKN9326,JG,25,CCA,CCA,Live,1
MKN9326,JG,25,Other,Unknown,Non_live,1
MKN9326,JG,25,Other,Unknown,Non_live,1
MKN9326,JG,25,Other,Unknown,Non_live,1
MKN9326,JG,25,Substrate,Dead_coral,Non_live,1
MKN9326,JG,25,Substrate,Dead_coral,Non_live,1
MKN9326,JG,25,Substrate,Dead_coral,Non_live,1
MKN9326,JG,25,Substrate,Dead_coral,Non_live,1
MKN9326,JG,25,Substrate,RCTA,Non_live,1
MKN9326,JG,25,Substrate,Rock,Non_live,1
MKN9326,JG,25,Substrate,Rock,Non_live,1
MKN9326,JG,25,Substrate,Rock,Non_live,1
MKN9326,JG,25,Substrate,Rock,Non_live,1
MKN9326,JG,25,Substrate,Rubble,Non_live,1
MKN9326,JG,25,Substrate,Rubble,Non_live,1
MKN9326,JG,25,Substrate,Rubble,Non_live,1
MKN9326,JG,25,Substrate,Sand,Non_live,1
MKN9326,JG,25,Substrate,Sand,Non_live,1
MKN9326,JG,25,Substrate,Sand,Non_live,1
MKN9326,JG,25,Substrate,Sand,Non_live,1
MKN9327,JG,25,Hard Coral,Acropora,Live,1
MKN9327,JG,25,Hard Coral,Acropora,Live,1
MKN9327,JG,25,Hard Coral,Acropora,Live,1
MKN9327,JG,25,Hard Coral,Acropora,Live,1
MKN9327,JG,25,Hard Coral,Acropora,Live,1
MKN9327,JG,25,Hard Coral,Acropora,Live,1
MKN9327,JG,25,Hard Coral,Acropora,Live,1
MKN9327,JG,25,Hard Coral,Acropora,Live,1
MKN9327,JG,25,Hard Coral,Echinopora,Live,1
MKN9327,JG,25,Hard Coral,Echinopora,Live,1
MKN9327,JG,25,Hard Coral,Echinopora,Live,1
MKN9327,JG,25,Hard Coral,Echinopora,Live,1
MKN9327,JG,25,Hard Coral,Goniastrea,Live,1
MKN9327,JG,25,Hard Coral,Goniastrea,Live,1
MKN9327,JG,25,Hard Coral,HC,Live,1
MKN9327,JG,25,Hard Coral,HC,Live,1
MKN9327,JG,25,Hard Coral,HC_bleach,Live,1
MKN9327,JG,25,Hard Coral,Lepto_yab,Live,1
MKN9327,JG,25,Hard Coral,Monti_mean,Live,1
MKN9327,JG,25,Hard Coral,Montipora,Live,1
MKN9327,JG,25,Hard Coral,Montipora,Live,1
MKN9327,JG,25,Hard Coral,Montipora,Live,1
MKN9327,JG,25,Hard Coral,Montipora,Live,1
MKN9327,JG,25,Hard Coral,Montipora,Live,1
MKN9327,JG,25,Hard Coral,Montipora,Live,1
MKN9327,JG,25,Hard Coral,Porites,Live,1
MKN9327,JG,25,Hard Coral,Porites,Live,1
MKN9327,JG,25,Hard Coral,Stylophora,Live,1
MKN9327,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9327,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9327,JG,25,CCA,CCA,Live,1
MKN9327,JG,25,CCA,CCA,Live,1
MKN9327,JG,25,Other,Unknown,Non_live,1
MKN9327,JG,25,Other,Unknown,Non_live,1
MKN9327,JG,25,Other,Unknown,Non_live,1
MKN9327,JG,25,Substrate,Dead_coral,Non_live,1
MKN9327,JG,25,Substrate,Dead_coral,Non_live,1
MKN9327,JG,25,Substrate,Dead_coral,Non_live,1
MKN9327,JG,25,Substrate,RCTA,Non_live,1
MKN9327,JG,25,Substrate,RCTA,Non_live,1
MKN9327,JG,25,Substrate,RCTA,Non_live,1
MKN9327,JG,25,Substrate,RCTA,Non_live,1
MKN9327,JG,25,Substrate,RCTA,Non_live,1
MKN9327,JG,25,Substrate,RCTA,Non_live,1
MKN9327,JG,25,Substrate,RCTA,Non_live,1
MKN9327,JG,25,Substrate,Rock,Non_live,1
MKN9327,JG,25,Substrate,Rock,Non_live,1
MKN9327,JG,25,Substrate,Rock,Non_live,1
MKN9327,JG,25,Substrate,Rock,Non_live,1
MKN9327,JG,25,Substrate,Rock,Non_live,1
MKN9327,JG,25,Substrate,Rock,Non_live,1
MKN9327,JG,25,Substrate,Rock,Non_live,1
MKN9327,JG,25,Substrate,Rock,Non_live,1
MKN9327,JG,25,Substrate,Rubble,Non_live,1
MKN9327,JG,25,Substrate,Rubble,Non_live,1
MKN9327,JG,25,Substrate,Rubble,Non_live,1
MKN9327,JG,25,Substrate,Sand,Non_live,1
MKN9327,JG,25,Substrate,Sand,Non_live,1
MKN9327,JG,25,Substrate,Sand,Non_live,1
MKN9327,JG,25,Substrate,Sand,Non_live,1
MKN9327,JG,25,Substrate,Sand,Non_live,1
MKN9327,JG,25,Substrate,Sand,Non_live,1
MKN9327,JG,25,Substrate,Sand,Non_live,1
MKN9327,JG,25,Substrate,Sand,Non_live,1
MKN9328,JG,25,Hard Coral,Acropora,Live,1
MKN9328,JG,25,Hard Coral,Acropora,Live,1
MKN9328,JG,25,Hard Coral,Acropora,Live,1
MKN9328,JG,25,Hard Coral,Acropora,Live,1
MKN9328,JG,25,Hard Coral,Acropora,Live,1
MKN9328,JG,25,Hard Coral,Acropora,Live,1
MKN9328,JG,25,Hard Coral,Acropora,Live,1
MKN9328,JG,25,Hard Coral,Echinophyl,Live,1
MKN9328,JG,25,Hard Coral,Goniastrea,Live,1
MKN9328,JG,25,Hard Coral,HC,Live,1
MKN9328,JG,25,Hard Coral,HC,Live,1
MKN9328,JG,25,Hard Coral,HC_encr,Live,1
MKN9328,JG,25,Hard Coral,HC_mas,Live,1
MKN9328,JG,25,Hard Coral,Lobophyl,Live,1
MKN9328,JG,25,Hard Coral,Montipora,Live,1
MKN9328,JG,25,Hard Coral,Montipora,Live,1
MKN9328,JG,25,Hard Coral,Montipora,Live,1
MKN9328,JG,25,Hard Coral,Montipora,Live,1
MKN9328,JG,25,Hard Coral,Montipora,Live,1
MKN9328,JG,25,Hard Coral,Montipora,Live,1
MKN9328,JG,25,Hard Coral,Montipora,Live,1
MKN9328,JG,25,Hard Coral,Montipora,Live,1
MKN9328,JG,25,Hard Coral,Platygyra,Live,1
MKN9328,JG,25,Hard Coral,Platygyra,Live,1
MKN9328,JG,25,Hard Coral,Porites,Live,1
MKN9328,JG,25,Hard Coral,Porites,Live,1
MKN9328,JG,25,Hard Coral,Stylophora,Live,1
MKN9328,JG,25,Soft Coral,SC_Sclero,Live,1
MKN9328,JG,25,Soft Coral,SC_Sclero,Live,1
MKN9328,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9328,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9328,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9328,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9328,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9328,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9328,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9328,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9328,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9328,JG,25,Sponge,Spo_mass,Live,1
MKN9328,JG,25,CCA,CCA,Live,1
MKN9328,JG,25,Other,Unknown,Non_live,1
MKN9328,JG,25,Substrate,Dead_coral,Non_live,1
MKN9328,JG,25,Substrate,Dead_coral,Non_live,1
MKN9328,JG,25,Substrate,Dead_coral,Non_live,1
MKN9328,JG,25,Substrate,Dead_coral,Non_live,1
MKN9328,JG,25,Substrate,Dead_coral,Non_live,1
MKN9328,JG,25,Substrate,Dead_coral,Non_live,1
MKN9328,JG,25,Substrate,Dead_coral,Non_live,1
MKN9328,JG,25,Substrate,RCTA,Non_live,1
MKN9328,JG,25,Substrate,RCTA,Non_live,1
MKN9328,JG,25,Substrate,RCTA,Non_live,1
MKN9328,JG,25,Substrate,RCTA,Non_live,1
MKN9328,JG,25,Substrate,RCTA,Non_live,1
MKN9328,JG,25,Substrate,RCTA,Non_live,1
MKN9328,JG,25,Substrate,RCTA,Non_live,1
MKN9328,JG,25,Substrate,RCTA,Non_live,1
MKN9328,JG,25,Substrate,RCTA,Non_live,1
MKN9328,JG,25,Substrate,RCTA,Non_live,1
MKN9328,JG,25,Substrate,Rock,Non_live,1
MKN9328,JG,25,Substrate,Rock,Non_live,1
MKN9328,JG,25,Substrate,Rock,Non_live,1
MKN9328,JG,25,Substrate,Rubble,Non_live,1
MKN9328,JG,25,Substrate,Sand,Non_live,1
MKN9328,JG,25,Substrate,Sand,Non_live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Acropora,Live,1
MKN9329,JG,25,Hard Coral,Cyphastrea,Live,1
MKN9329,JG,25,Hard Coral,Echinopora,Live,1
MKN9329,JG,25,Hard Coral,Echinopora,Live,1
MKN9329,JG,25,Hard Coral,Goniastrea,Live,1
MKN9329,JG,25,Hard Coral,Goniastrea,Live,1
MKN9329,JG,25,Hard Coral,HC,Live,1
MKN9329,JG,25,Hard Coral,HC_encr,Live,1
MKN9329,JG,25,Hard Coral,HC_encr,Live,1
MKN9329,JG,25,Hard Coral,Lepto_yab,Live,1
MKN9329,JG,25,Hard Coral,Lobophyl,Live,1
MKN9329,JG,25,Hard Coral,Montipora,Live,1
MKN9329,JG,25,Hard Coral,Montipora,Live,1
MKN9329,JG,25,Hard Coral,Montipora,Live,1
MKN9329,JG,25,Hard Coral,Montipora,Live,1
MKN9329,JG,25,Hard Coral,Montipora,Live,1
MKN9329,JG,25,Hard Coral,Porites,Live,1
MKN9329,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9329,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9329,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9329,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9329,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9329,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9329,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9329,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9329,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9329,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9329,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9329,JG,25,Other,Unknown,Non_live,1
MKN9329,JG,25,Other,Unknown,Non_live,1
MKN9329,JG,25,Other,Unknown,Non_live,1
MKN9329,JG,25,Other,Unknown,Non_live,1
MKN9329,JG,25,Other,Unknown,Non_live,1
MKN9329,JG,25,Substrate,Dead_coral,Non_live,1
MKN9329,JG,25,Substrate,Dead_coral,Non_live,1
MKN9329,JG,25,Substrate,Dead_coral,Non_live,1
MKN9329,JG,25,Substrate,Dead_coral,Non_live,1
MKN9329,JG,25,Substrate,RCTA,Non_live,1
MKN9329,JG,25,Substrate,RCTA,Non_live,1
MKN9329,JG,25,Substrate,RCTA,Non_live,1
MKN9329,JG,25,Substrate,RCTA,Non_live,1
MKN9329,JG,25,Substrate,Rock,Non_live,1
MKN9329,JG,25,Substrate,Rubble,Non_live,1
MKN9329,JG,25,Substrate,Rubble,Non_live,1
MKN9329,JG,25,Substrate,Rubble,Non_live,1
MKN9329,JG,25,Substrate,Rubble,Non_live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Acropora,Live,1
MKN9330,JG,25,Hard Coral,Echinopora,Live,1
MKN9330,JG,25,Hard Coral,Echinopora,Live,1
MKN9330,JG,25,Hard Coral,Echinopora,Live,1
MKN9330,JG,25,Hard Coral,Echinopora,Live,1
MKN9330,JG,25,Hard Coral,Echinopora,Live,1
MKN9330,JG,25,Hard Coral,Favites,Live,1
MKN9330,JG,25,Hard Coral,Goniastrea,Live,1
MKN9330,JG,25,Hard Coral,Goniastrea,Live,1
MKN9330,JG,25,Hard Coral,HC_encr,Live,1
MKN9330,JG,25,Hard Coral,HC_mas,Live,1
MKN9330,JG,25,Hard Coral,HC_mas,Live,1
MKN9330,JG,25,Hard Coral,Lobophyl,Live,1
MKN9330,JG,25,Hard Coral,Monti_mean,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Montipora,Live,1
MKN9330,JG,25,Hard Coral,Porites,Live,1
MKN9330,JG,25,Soft Coral,SC_Sclero,Live,1
MKN9330,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9330,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9330,JG,25,CCA,CCA,Live,1
MKN9330,JG,25,CCA,CCA,Live,1
MKN9330,JG,25,Other,Unknown,Non_live,1
MKN9330,JG,25,Other,Unknown,Non_live,1
MKN9330,JG,25,Substrate,Dead_coral,Non_live,1
MKN9330,JG,25,Substrate,Dead_coral,Non_live,1
MKN9330,JG,25,Substrate,RCTA,Non_live,1
MKN9330,JG,25,Substrate,RCTA,Non_live,1
MKN9330,JG,25,Substrate,RCTA,Non_live,1
MKN9330,JG,25,Substrate,RCTA,Non_live,1
MKN9330,JG,25,Substrate,RCTA,Non_live,1
MKN9330,JG,25,Substrate,RCTA,Non_live,1
MKN9330,JG,25,Substrate,RCTA,Non_live,1
MKN9330,JG,25,Substrate,Rock,Non_live,1
MKN9330,JG,25,Substrate,Rock,Non_live,1
MKN9330,JG,25,Substrate,Rock,Non_live,1
MKN9330,JG,25,Substrate,Rock,Non_live,1
MKN9330,JG,25,Substrate,Sand,Non_live,1
MKN9330,JG,25,Substrate,Sand,Non_live,1
MKN9331,JG,25,Hard Coral,Acropora,Live,1
MKN9331,JG,25,Hard Coral,Acropora,Live,1
MKN9331,JG,25,Hard Coral,Acropora,Live,1
MKN9331,JG,25,Hard Coral,Acropora,Live,1
MKN9331,JG,25,Hard Coral,Acropora,Live,1
MKN9331,JG,25,Hard Coral,Acropora,Live,1
MKN9331,JG,25,Hard Coral,Acropora,Live,1
MKN9331,JG,25,Hard Coral,Coscin,Live,1
MKN9331,JG,25,Hard Coral,Coscin,Live,1
MKN9331,JG,25,Hard Coral,Coscin,Live,1
MKN9331,JG,25,Hard Coral,Coscin,Live,1
MKN9331,JG,25,Hard Coral,Goniastrea,Live,1
MKN9331,JG,25,Hard Coral,Goniastrea,Live,1
MKN9331,JG,25,Hard Coral,Goniastrea,Live,1
MKN9331,JG,25,Hard Coral,HC,Live,1
MKN9331,JG,25,Hard Coral,HC_encr,Live,1
MKN9331,JG,25,Hard Coral,HC_mas,Live,1
MKN9331,JG,25,Hard Coral,Montipora,Live,1
MKN9331,JG,25,Hard Coral,Montipora,Live,1
MKN9331,JG,25,Hard Coral,Montipora,Live,1
MKN9331,JG,25,Hard Coral,Montipora,Live,1
MKN9331,JG,25,Hard Coral,Montipora,Live,1
MKN9331,JG,25,Hard Coral,Montipora,Live,1
MKN9331,JG,25,Hard Coral,Porites,Live,1
MKN9331,JG,25,Hard Coral,Porites,Live,1
MKN9331,JG,25,Hard Coral,Siderastre,Live,1
MKN9331,JG,25,Hard Coral,Stylophora,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9331,JG,25,Sponge,Spo_mass,Live,1
MKN9331,JG,25,CCA,CCA,Live,1
MKN9331,JG,25,Other,Unknown,Non_live,1
MKN9331,JG,25,Other,Unknown,Non_live,1
MKN9331,JG,25,Substrate,Dead_coral,Non_live,1
MKN9331,JG,25,Substrate,RCTA,Non_live,1
MKN9331,JG,25,Substrate,RCTA,Non_live,1
MKN9331,JG,25,Substrate,RCTA,Non_live,1
MKN9331,JG,25,Substrate,RCTA,Non_live,1
MKN9331,JG,25,Substrate,RCTA,Non_live,1
MKN9331,JG,25,Substrate,RCTA,Non_live,1
MKN9331,JG,25,Substrate,RCTA,Non_live,1
MKN9331,JG,25,Substrate,RCTA,Non_live,1
MKN9331,JG,25,Substrate,RCTA,Non_live,1
MKN9331,JG,25,Substrate,RCTA,Non_live,1
MKN9331,JG,25,Substrate,Rock,Non_live,1
MKN9331,JG,25,Substrate,Rock,Non_live,1
MKN9331,JG,25,Substrate,Rock,Non_live,1
MKN9331,JG,25,Substrate,Rubble,Non_live,1
MKN9331,JG,25,Substrate,Sand,Non_live,1
MKN9331,JG,25,Substrate,Sand,Non_live,1
MKN9331,JG,25,Substrate,Sand,Non_live,1
MKN9331,JG,25,Substrate,Sand,Non_live,1
MKN9331,JG,25,Substrate,Sand,Non_live,1
MKN9332,JG,25,Hard Coral,Acropora,Live,1
MKN9332,JG,25,Hard Coral,Acropora,Live,1
MKN9332,JG,25,Hard Coral,Acropora,Live,1
MKN9332,JG,25,Hard Coral,Acropora,Live,1
MKN9332,JG,25,Hard Coral,Acropora,Live,1
MKN9332,JG,25,Hard Coral,Acropora,Live,1
MKN9332,JG,25,Hard Coral,Acropora,Live,1
MKN9332,JG,25,Hard Coral,Acropora,Live,1
MKN9332,JG,25,Hard Coral,Acropora,Live,1
MKN9332,JG,25,Hard Coral,Acropora,Live,1
MKN9332,JG,25,Hard Coral,Echinopora,Live,1
MKN9332,JG,25,Hard Coral,Echinopora,Live,1
MKN9332,JG,25,Hard Coral,Echinopora,Live,1
MKN9332,JG,25,Hard Coral,Echinopora,Live,1
MKN9332,JG,25,Hard Coral,Echinopora,Live,1
MKN9332,JG,25,Hard Coral,Echinopora,Live,1
MKN9332,JG,25,Hard Coral,Echinopora,Live,1
MKN9332,JG,25,Hard Coral,HC_bran,Live,1
MKN9332,JG,25,Hard Coral,HC_encr,Live,1
MKN9332,JG,25,Hard Coral,HC_encr,Live,1
MKN9332,JG,25,Hard Coral,Montipora,Live,1
MKN9332,JG,25,Hard Coral,Porites,Live,1
MKN9332,JG,25,Hard Coral,Porites,Live,1
MKN9332,JG,25,Hard Coral,Stylophora,Live,1
MKN9332,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9332,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9332,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9332,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9332,JG,25,Soft Coral,SC_Xeni,Live,1
MKN9332,JG,25,Other_Inv,Millepora,Live,1
MKN9332,JG,25,Other,Unknown,Non_live,1
MKN9332,JG,25,Other,Unknown,Non_live,1
MKN9332,JG,25,Other,Unknown,Non_live,1
MKN9332,JG,25,Other,Unknown,Non_live,1
MKN9332,JG,25,Substrate,Dead_coral,Non_live,1
MKN9332,JG,25,Substrate,Dead_coral,Non_live,1
MKN9332,JG,25,Substrate,RCTA,Non_live,1
MKN9332,JG,25,Substrate,RCTA,Non_live,1
MKN9332,JG,25,Substrate,RCTA,Non_live,1
MKN9332,JG,25,Substrate,RCTA,Non_live,1
MKN9332,JG,25,Substrate,RCTA,Non_live,1
MKN9332,JG,25,Substrate,RCTA,Non_live,1
MKN9332,JG,25,Substrate,RCTA,Non_live,1
MKN9332,JG,25,Substrate,RCTA,Non_live,1
MKN9332,JG,25,Substrate,RCTA,Non_live,1
MKN9332,JG,25,Substrate,RCTA,Non_live,1
MKN9332,JG,25,Substrate,Rock,Non_live,1
MKN9332,JG,25,Substrate,Rock,Non_live,1
MKN9332,JG,25,Substrate,Rock,Non_live,1
MKN9332,JG,25,Substrate,Rock,Non_live,1
MKN9332,JG,25,Substrate,Rock,Non_live,1
MKN9332,JG,25,Substrate,Rubble,Non_live,1
MKN9332,JG,25,Substrate,Rubble,Non_live,1
MKN9332,JG,25,Substrate,Rubble,Non_live,1
MKN9332,JG,25,Substrate,Rubble,Non_live,1
